lemma_key,lemma,entry_id,volume,variant_type
anti-realismus,Anti-Realismus,Bd07_Re-Te:0031:0010,Bd01_A-B,redirect_alias
antichrist,Antichrist,Bd01_A-B:0182:0249,Bd01_A-B,primary
antike logik,antike Logik,Bd05_Log-N:0029:0007,Bd05_Log-N,comma_inverted
antike philosophie,antike Philosophie,Bd06_O-Ra:0228:0191,Bd06_O-Ra,comma_inverted
antilogie,Antilogie,Bd01_A-B:0183:0250,Bd01_A-B,primary
antilogismus,Antilogismus,Bd01_A-B:0183:0251,Bd01_A-B,primary
antinomie,Antinomie,Bd01_A-B:0184:0252,Bd01_A-B,primary
antinomien der mengenlehre,Antinomien der Mengenlehre,Bd01_A-B:0188:0255,Bd01_A-B,primary
"antinomien, logische","Antinomien, logische",Bd01_A-B:0186:0253,Bd01_A-B,primary
"antinomien, semantische","Antinomien, semantische",Bd01_A-B:0187:0254,Bd01_A-B,primary
antiochos von askalon,Antiochos von Askalon,Bd01_A-B:0189:0256,Bd01_A-B,primary
antipatros,Antipatros,Bd01_A-B:0190:0257,Bd01_A-B,primary
antipatros von tyros,Antipatros von Tyros,Bd01_A-B:0190:0258,Bd01_A-B,primary
antiphon,Antiphon,Bd01_A-B:0191:0259,Bd01_A-B,primary
antireflexiv,antireflexiv,Bd01_A-B:0191:0261,Bd01_A-B,slash_half
antireflexiv/antireflexivitat,antireflexiv/Antireflexivität,Bd01_A-B:0191:0261,Bd01_A-B,primary
antireflexiv/antireflexivitat,antireflexiv/Antireflexivität,Bd07_Re-Te:0059:0038,Bd01_A-B,redirect_alias
antireflexivitat,Antireflexivität,Bd01_A-B:0191:0261,Bd01_A-B,slash_half
antisthenes,Antisthenes,Bd01_A-B:0191:0262,Bd01_A-B,primary
antistrephon,Antistrephon,Bd01_A-B:0192:0263,Bd01_A-B,primary
antisyllogismus,Antisyllogismus,Bd01_A-B:0192:0264,Bd01_A-B,primary
antisymmetrie,Antisymmetrie,Bd01_A-B:0192:0265,Bd01_A-B,slash_half
antisymmetrisch,antisymmetrisch,Bd01_A-B:0192:0265,Bd01_A-B,slash_half
antisymmetrisch/antisymmetrie,antisymmetrisch/Antisymmetrie,Bd01_A-B:0192:0265,Bd01_A-B,primary
antithese,Antithese,Bd01_A-B:0192:0266,Bd01_A-B,primary
antithetik,Antithetik,Bd01_A-B:0193:0267,Bd01_A-B,primary
antithetik,Antithetik,Bd01_A-B:0192:0266,Bd01_A-B,redirect_alias
antizipation,Antizipation,Bd01_A-B:0193:0268,Bd01_A-B,primary
antizipationen der wahrnehmung,Antizipationen der Wahrnehmung,Bd01_A-B:0193:0269,Bd01_A-B,primary
antonin von florenz,Antonin von Florenz,Bd01_A-B:0194:0270,Bd01_A-B,primary
antonym,antonym,Bd01_A-B:0194:0271,Bd01_A-B,slash_half
antonym/antonymie,antonym/Antonymie,Bd01_A-B:0194:0271,Bd01_A-B,primary
antonymie,Antonymie,Bd01_A-B:0194:0271,Bd01_A-B,slash_half
anumāna,anumāna,Bd01_A-B:0194:0272,Bd01_A-B,primary
anwendungsfunktion,Anwendungsfunktion,Bd01_A-B:0195:0274,Bd01_A-B,primary
anzahl,Anzahl,Bd01_A-B:0195:0275,Bd01_A-B,primary
anzeichen,Anzeichen,Bd01_A-B:0196:0276,Bd01_A-B,primary
apagoge,Apagoge,Bd01_A-B:0197:0277,Bd01_A-B,primary
apagogischer beweis,apagogischer Beweis,Bd01_A-B:0469:0584,Bd01_A-B,comma_inverted
apathie,Apathie,Bd01_A-B:0197:0278,Bd01_A-B,primary
apeiron,Apeiron,Bd01_A-B:0197:0279,Bd01_A-B,primary
apel,Apel,Bd01_A-B:0198:0280,Bd01_A-B,primary
apelt,Apelt,Bd01_A-B:0199:0281,Bd01_A-B,primary
aphairesis,Aphairesis,Bd01_A-B:0200:0282,Bd01_A-B,primary
apodeiktik,Apodeiktik,Bd01_A-B:0200:0283,Bd01_A-B,primary
apodeiktischer syllogismus,apodeiktischer Syllogismus,Bd07_Re-Te:0620:0521,Bd07_Re-Te,comma_inverted
apodiktisch,apodiktisch,Bd01_A-B:0200:0284,Bd01_A-B,primary
apodiktisches urteil,apodiktisches Urteil,Bd08_Th-Z:0252:0215,Bd08_Th-Z,comma_inverted
apoha,apoha,Bd01_A-B:0200:0285,Bd01_A-B,primary
apollinisch,apollinisch,Bd01_A-B:0201:0286,Bd01_A-B,slash_half
apollinisch/dionysisch,apollinisch/dionysisch,Bd01_A-B:0201:0286,Bd01_A-B,primary
apollonios,Apollonios,Bd01_A-B:0202:0287,Bd01_A-B,primary
apologetik,Apologetik,Bd01_A-B:0202:0288,Bd01_A-B,primary
apophansis,Apophansis,Bd01_A-B:0203:0289,Bd01_A-B,primary
apophantisches urteil,apophantisches Urteil,Bd08_Th-Z:0253:0216,Bd08_Th-Z,comma_inverted
aporem,Aporem,Bd01_A-B:0203:0290,Bd01_A-B,primary
aporetik,Aporetik,Bd01_A-B:0203:0291,Bd01_A-B,primary
aporie,Aporie,Bd01_A-B:0204:0292,Bd01_A-B,primary
aposteriori-wahrscheinlichkeit,Aposteriori-Wahrscheinlichkeit,Bd01_A-B:0204:0294,Bd01_A-B,primary
appellativum,Appellativum,Bd01_A-B:0204:0295,Bd01_A-B,primary
apperzeption,Apperzeption,Bd01_A-B:0204:0296,Bd01_A-B,primary
appetitus,appetitus,Bd01_A-B:0205:0297,Bd01_A-B,primary
appradikator,Apprädikator,Bd01_A-B:0205:0298,Bd01_A-B,primary
apprehension,Apprehension,Bd01_A-B:0206:0299,Bd01_A-B,primary
"apriori, lebensweltliches","Apriori, lebensweltliches",Bd01_A-B:0209:0301,Bd01_A-B,primary
apriori-wahrscheinlichkeit,Apriori-Wahrscheinlichkeit,Bd01_A-B:0212:0303,Bd01_A-B,primary
apriorismus,Apriorismus,Bd01_A-B:0209:0302,Bd01_A-B,primary
aquijunktion,Äquijunktion,Bd01_A-B:0212:0304,Bd01_A-B,primary
aquilibrismus,Äquilibrismus,Bd01_A-B:0212:0305,Bd01_A-B,primary
aquipollent,äquipollent,Bd01_A-B:0212:0306,Bd01_A-B,slash_half
aquipollent/aquipollenz,äquipollent/Äquipollenz,Bd01_A-B:0212:0306,Bd01_A-B,primary
aquipollenz,Äquipollenz,Bd01_A-B:0212:0306,Bd01_A-B,slash_half
aquivalenz,Äquivalenz,Bd01_A-B:0212:0307,Bd01_A-B,primary
aquivalenz von mengen,Äquivalenz (von Mengen),Bd01_A-B:0212:0308,Bd01_A-B,primary
aquivalenzklasse,Äquivalenzklasse,Bd01_A-B:0213:0309,Bd01_A-B,primary
aquivalenzrelation,Äquivalenzrelation,Bd01_A-B:0213:0310,Bd01_A-B,primary
aquivok,äquivok,Bd01_A-B:0213:0311,Bd01_A-B,primary
arabische logik,arabische Logik,Bd05_Log-N:0030:0008,Bd05_Log-N,comma_inverted
aratos,Aratos,Bd01_A-B:0214:0313,Bd01_A-B,primary
arbeit,Arbeit,Bd01_A-B:0215:0314,Bd01_A-B,primary
arbor porphyriana,arbor porphyriana,Bd01_A-B:0216:0315,Bd01_A-B,primary
archelaos,Archelaos,Bd01_A-B:0218:0317,Bd01_A-B,primary
archetypus,Archetypus,Bd01_A-B:0218:0318,Bd01_A-B,primary
archeus,Archeus,Bd01_A-B:0219:0319,Bd01_A-B,primary
archimedes,Archimedes,Bd01_A-B:0219:0320,Bd01_A-B,primary
archimedisches axiom,Archimedisches Axiom,Bd01_A-B:0222:0321,Bd01_A-B,primary
architektonik,Architektonik,Bd01_A-B:0222:0322,Bd01_A-B,slash_half
architektonisch,architektonisch,Bd01_A-B:0222:0322,Bd01_A-B,slash_half
architektonisch/architektonik,architektonisch/Architektonik,Bd01_A-B:0222:0322,Bd01_A-B,primary
archytas,Archytas,Bd01_A-B:0222:0323,Bd01_A-B,primary
archē,Archē,Bd01_A-B:0217:0316,Bd01_A-B,primary
arendt,Arendt,Bd01_A-B:0223:0324,Bd01_A-B,primary
arete,Arete,Bd01_A-B:0225:0327,Bd01_A-B,primary
aretologie,Aretologie,Bd01_A-B:0225:0325,Bd01_A-B,primary
argument,Argument,Bd01_A-B:0225:0326,Bd01_A-B,primary
argument,Argument,Bd01_A-B:0225:0329,Bd01_A-B,redirect_alias
argument logisch,Argument (logisch),Bd01_A-B:0225:0328,Bd01_A-B,primary
argumentation,Argumentation,Bd01_A-B:0225:0329,Bd01_A-B,primary
argumentationstheorie,Argumentationstheorie,Bd01_A-B:0227:0330,Bd01_A-B,primary
argumentausdruck,Argumentausdruck,Bd01_A-B:0230:0331,Bd01_A-B,primary
argumentausdruck,Argumentausdruck,Bd01_A-B:0225:0328,Bd01_A-B,redirect_alias
argumentbereich,Argumentbereich,Bd01_A-B:0230:0332,Bd01_A-B,primary
argumentfunktion,Argumentfunktion,Bd01_A-B:0230:0333,Bd01_A-B,primary
argumentmenge,Argumentmenge,Bd01_A-B:0230:0334,Bd01_A-B,primary
argumentum,argumentum,Bd01_A-B:0230:0335,Bd01_A-B,primary
argumentum in distans,argumentum in distans,Bd01_A-B:0231:0336,Bd01_A-B,primary
aristarchos,Aristarchos,Bd01_A-B:0232:0337,Bd01_A-B,primary
aristippos,Aristippos,Bd01_A-B:0233:0338,Bd01_A-B,primary
aristokles,Aristokles,Bd01_A-B:0234:0339,Bd01_A-B,primary
ariston,Ariston,Bd01_A-B:0234:0340,Bd01_A-B,primary
ariston,Ariston,Bd01_A-B:0234:0341,Bd01_A-B,primary
ariston,Ariston,Bd01_A-B:0234:0342,Bd01_A-B,primary
aristoteles,Aristoteles,Bd01_A-B:0235:0343,Bd01_A-B,primary
aristotelische logik,Aristotelische Logik,Bd01_A-B:0245:0344,Bd01_A-B,primary
aristotelismus,Aristotelismus,Bd01_A-B:0245:0345,Bd01_A-B,primary
aristoxenos,Aristoxenos,Bd01_A-B:0255:0346,Bd01_A-B,primary
arithmetik,Arithmetik,Bd01_A-B:0255:0347,Bd01_A-B,primary
"arithmetik, konstruktive","Arithmetik, konstruktive",Bd01_A-B:0257:0348,Bd01_A-B,primary
"arithmetik, rekursive","Arithmetik, rekursive",Bd01_A-B:0258:0349,Bd01_A-B,primary
"arithmetik, transfinite","Arithmetik, transfinite",Bd01_A-B:0259:0350,Bd01_A-B,primary
arithmetisierung,Arithmetisierung,Bd01_A-B:0259:0351,Bd01_A-B,primary
arithmetisierungstendenz,Arithmetisierungstendenz,Bd01_A-B:0259:0352,Bd01_A-B,primary
arkesilaos von pitane,Arkesilaos von Pitane,Bd01_A-B:0260:0353,Bd01_A-B,primary
arnauld,Arnauld,Bd01_A-B:0260:0354,Bd01_A-B,primary
arrhenius,Arrhenius,Bd01_A-B:0262:0355,Bd01_A-B,primary
ars,ars,Bd01_A-B:0263:0356,Bd01_A-B,primary
ars characteristica,ars characteristica,Bd01_A-B:0264:0357,Bd01_A-B,primary
ars intelligendi,ars intelligendi,Bd01_A-B:0264:0358,Bd01_A-B,primary
ars inveniendi,ars inveniendi,Bd01_A-B:0264:0359,Bd01_A-B,primary
ars iudicandi,ars iudicandi,Bd01_A-B:0265:0360,Bd01_A-B,primary
ars magna,ars magna,Bd01_A-B:0265:0361,Bd01_A-B,primary
art,Art,Bd01_A-B:0266:0362,Bd01_A-B,primary
"art, naturliche","Art, natürliche",Bd01_A-B:0267:0363,Bd01_A-B,primary
artes liberales,artes liberales,Bd01_A-B:0268:0364,Bd01_A-B,primary
artes liberales,artes liberales,Bd01_A-B:0263:0356,Bd01_A-B,redirect_alias
artha,artha,Bd01_A-B:0268:0365,Bd01_A-B,primary
artificial life,Artificial Life,Bd01_A-B:0268:0366,Bd01_A-B,primary
artikulation,Artikulation,Bd01_A-B:0270:0367,Bd01_A-B,primary
artikulator,Artikulator,Bd01_A-B:0271:0368,Bd01_A-B,primary
asaṅga,Asaṅga,Bd01_A-B:0272:0369,Bd01_A-B,primary
askription,Askription,Bd01_A-B:0274:0371,Bd01_A-B,slash_half
askription/askriptivismus,Askription/Askriptivismus,Bd01_A-B:0274:0371,Bd01_A-B,primary
askriptivismus,Askriptivismus,Bd01_A-B:0274:0371,Bd01_A-B,slash_half
aspekt,Aspekt,Bd01_A-B:0276:0372,Bd01_A-B,primary
aspekt,Aspekt,Bd03_G-Inn:0462:0334,Bd01_A-B,redirect_alias
assertorisch,assertorisch,Bd01_A-B:0276:0373,Bd01_A-B,primary
assertorischer syllogismus,assertorischer Syllogismus,Bd07_Re-Te:0620:0522,Bd07_Re-Te,comma_inverted
assertorisches urteil,assertorisches Urteil,Bd08_Th-Z:0253:0217,Bd08_Th-Z,comma_inverted
assoziationstheorie,Assoziationstheorie,Bd01_A-B:0276:0374,Bd01_A-B,primary
assoziativ,assoziativ,Bd01_A-B:0276:0375,Bd01_A-B,slash_half
assoziativ/assoziativitat,assoziativ/Assoziativität,Bd01_A-B:0276:0375,Bd01_A-B,primary
assoziativgesetz,Assoziativgesetz,Bd01_A-B:0276:0376,Bd01_A-B,primary
assoziativitat,Assoziativität,Bd01_A-B:0276:0375,Bd01_A-B,slash_half
ast,Ast,Bd01_A-B:0277:0377,Bd01_A-B,primary
asthetik,Ästhetik,Bd01_A-B:0277:0379,Bd01_A-B,slash_half
asthetik,Ästhetik,Bd01_A-B:0288:0380,Bd01_A-B,slash_half
"asthetik, transzendentale","Ästhetik, transzendentale",Bd01_A-B:0277:0378,Bd01_A-B,primary
asthetisch,ästhetisch,Bd01_A-B:0277:0379,Bd01_A-B,slash_half
asthetisch,ästhetisch,Bd01_A-B:0288:0380,Bd01_A-B,slash_half
asthetisch/asthetik,ästhetisch/Ästhetik,Bd01_A-B:0277:0379,Bd01_A-B,primary
asthetisch/asthetik endeetisch,ästhetisch/Ästhetik (endeetisch),Bd01_A-B:0288:0380,Bd01_A-B,primary
asthetische erfahrung,ästhetische Erfahrung,Bd02_C-F:0381:0440,Bd02_C-F,comma_inverted
asthetisches urteil,ästhetisches Urteil,Bd08_Th-Z:0253:0218,Bd08_Th-Z,comma_inverted
asthetizismus,Ästhetizismus,Bd01_A-B:0290:0381,Bd01_A-B,primary
astrologie,Astrologie,Bd01_A-B:0291:0382,Bd01_A-B,primary
astronomie,Astronomie,Bd01_A-B:0293:0383,Bd01_A-B,primary
asymmetrie,Asymmetrie,Bd01_A-B:0297:0385,Bd01_A-B,slash_half
asymmetrisch,asymmetrisch,Bd01_A-B:0297:0385,Bd01_A-B,slash_half
asymmetrisch/asymmetrie,asymmetrisch/Asymmetrie,Bd01_A-B:0297:0385,Bd01_A-B,primary
ataraxie,Ataraxie,Bd01_A-B:0297:0386,Bd01_A-B,primary
atheismus,Atheismus,Bd01_A-B:0298:0387,Bd01_A-B,primary
atheismusstreit,Atheismusstreit,Bd01_A-B:0301:0388,Bd01_A-B,primary
ather,Äther,Bd01_A-B:0301:0389,Bd01_A-B,primary
atom,Atom,Bd01_A-B:0303:0391,Bd01_A-B,primary
"atom, logisches","Atom, logisches",Bd01_A-B:0304:0392,Bd01_A-B,primary
"atom, logisches","Atom, logisches",Bd01_A-B:0306:0395,Bd01_A-B,redirect_alias
atomfigur,Atomfigur,Bd01_A-B:0304:0393,Bd01_A-B,primary
atomismus,Atomismus,Bd01_A-B:0304:0394,Bd01_A-B,primary
"atomismus, logischer","Atomismus, logischer",Bd01_A-B:0306:0395,Bd01_A-B,primary
attikos,Attikos,Bd01_A-B:0308:0396,Bd01_A-B,primary
attische philosophie,attische Philosophie,Bd06_O-Ra:0229:0192,Bd06_O-Ra,comma_inverted
attraktion,Attraktion,Bd01_A-B:0308:0397,Bd01_A-B,slash_half
attraktion/repulsion,Attraktion/Repulsion,Bd01_A-B:0308:0397,Bd01_A-B,primary
"attraktor, seltsamer","Attraktor, seltsamer",Bd01_A-B:0308:0398,Bd01_A-B,primary
attribut,Attribut,Bd01_A-B:0310:0399,Bd01_A-B,primary
attributionsanalogie,Attributionsanalogie,Bd01_A-B:0310:0400,Bd01_A-B,primary
attributionsanalogie,Attributionsanalogie,Bd01_A-B:0139:0190,Bd01_A-B,redirect_alias
aufbau,Aufbau,Bd01_A-B:0310:0401,Bd01_A-B,primary
aufheben,aufheben,Bd01_A-B:0310:0402,Bd01_A-B,slash_half
aufheben/aufhebung,aufheben/Aufhebung,Bd01_A-B:0310:0402,Bd01_A-B,primary
aufhebung,Aufhebung,Bd01_A-B:0310:0402,Bd01_A-B,slash_half
aufklarung,Aufklärung,Bd01_A-B:0310:0403,Bd01_A-B,primary
aufzahlbar,aufzählbar,Bd01_A-B:0315:0404,Bd01_A-B,slash_half
aufzahlbar/aufzahlbarkeit,aufzählbar/Aufzählbarkeit,Bd01_A-B:0315:0404,Bd01_A-B,primary
aufzahlbarkeit,Aufzählbarkeit,Bd01_A-B:0315:0404,Bd01_A-B,slash_half
augustinismus,Augustinismus,Bd01_A-B:0315:0405,Bd01_A-B,primary
"augustinus, aurelius","Augustinus, Aurelius",Bd01_A-B:0316:0406,Bd01_A-B,primary
ausdehnung,Ausdehnung,Bd01_A-B:0320:0407,Bd01_A-B,primary
ausdehnungslehre,Ausdehnungslehre,Bd01_A-B:0320:0408,Bd01_A-B,primary
ausdruck,Ausdruck,Bd01_A-B:0321:0409,Bd01_A-B,primary
ausdruck logisch,Ausdruck (logisch),Bd01_A-B:0323:0410,Bd01_A-B,primary
ausdruckskalkul,Ausdruckskalkül,Bd01_A-B:0323:0411,Bd01_A-B,primary
auslegung,Auslegung,Bd01_A-B:0324:0412,Bd01_A-B,primary
aussage,Aussage,Bd01_A-B:0324:0413,Bd01_A-B,primary
"aussage, darstellende","Aussage, darstellende",Bd01_A-B:0329:0414,Bd01_A-B,primary
aussageform,Aussageform,Bd01_A-B:0329:0415,Bd01_A-B,primary
"aussageform, darstellende","Aussageform, darstellende",Bd01_A-B:0330:0416,Bd01_A-B,primary
aussagefunktion,Aussagefunktion,Bd01_A-B:0330:0417,Bd01_A-B,primary
aussagenalgebra,Aussagenalgebra,Bd01_A-B:0330:0418,Bd01_A-B,primary
aussagenalgebra,Aussagenalgebra,Bd01_A-B:0115:0140,Bd01_A-B,redirect_alias
aussagenkalkul,Aussagenkalkül,Bd01_A-B:0330:0419,Bd01_A-B,primary
aussagenlogik,Aussagenlogik,Bd01_A-B:0330:0420,Bd01_A-B,primary
aussagenvariable,Aussagenvariable,Bd01_A-B:0330:0421,Bd01_A-B,primary
aussageschema,Aussageschema,Bd01_A-B:0330:0422,Bd01_A-B,primary
aussenbegriff,Außenbegriff,Bd01_A-B:0331:0423,Bd01_A-B,primary
aussenwelt,Außenwelt,Bd01_A-B:0331:0424,Bd01_A-B,primary
ausserer sinn,äußerer Sinn,Bd07_Re-Te:0409:0332,Bd07_Re-Te,comma_inverted
aussersinnliche wahrnehmung,außersinnliche Wahrnehmung,Bd08_Th-Z:0416:0402,Bd08_Th-Z,comma_inverted
ausserung,Äußerung,Bd01_A-B:0331:0425,Bd01_A-B,primary
aussonderungsaxiom,Aussonderungsaxiom,Bd01_A-B:0334:0426,Bd01_A-B,primary
austin,Austin,Bd01_A-B:0334:0427,Bd01_A-B,primary
auswahlaxiom,Auswahlaxiom,Bd01_A-B:0336:0428,Bd01_A-B,primary
auswahlfunktion,Auswahlfunktion,Bd01_A-B:0337:0429,Bd01_A-B,primary
auswahlfunktion,Auswahlfunktion,Bd01_A-B:0336:0428,Bd01_A-B,redirect_alias
auswahlmenge,Auswahlmenge,Bd01_A-B:0337:0430,Bd01_A-B,primary
auswahlmenge,Auswahlmenge,Bd01_A-B:0336:0428,Bd01_A-B,redirect_alias
auswahlprinzip,Auswahlprinzip,Bd01_A-B:0337:0431,Bd01_A-B,primary
auswahlprinzip,Auswahlprinzip,Bd01_A-B:0336:0428,Bd01_A-B,redirect_alias
auswahlsatz,Auswahlsatz,Bd01_A-B:0337:0432,Bd01_A-B,primary
autarkie,Autarkie,Bd01_A-B:0337:0433,Bd01_A-B,primary
autolykos,Autolykos,Bd01_A-B:0338:0434,Bd01_A-B,primary
automat,Automat,Bd01_A-B:0338:0435,Bd01_A-B,primary
"automat, zellularer","Automat, zellulärer",Bd01_A-B:0340:0436,Bd01_A-B,primary
automatentheorie,Automatentheorie,Bd01_A-B:0341:0437,Bd01_A-B,primary
autonomie,Autonomie,Bd01_A-B:0343:0438,Bd01_A-B,primary
autonym,autonym,Bd01_A-B:0345:0439,Bd01_A-B,primary
autopoiesis,Autopoiesis,Bd01_A-B:0345:0440,Bd01_A-B,primary
autoritat,Autorität,Bd01_A-B:0346:0441,Bd01_A-B,primary
autosemantisch,autosemantisch,Bd01_A-B:0347:0442,Bd01_A-B,primary
avempace,Avempace,Bd01_A-B:0347:0443,Bd01_A-B,primary
avenarius,Avenarius,Bd01_A-B:0348:0444,Bd01_A-B,primary
averroes,Averroës,Bd01_A-B:0348:0445,Bd01_A-B,primary
averroismus,Averroismus,Bd01_A-B:0351:0446,Bd01_A-B,primary
avicebron,Avicebron,Bd01_A-B:0352:0447,Bd01_A-B,primary
avicenna,Avicenna,Bd01_A-B:0353:0448,Bd01_A-B,primary
avidyā,avidyā,Bd01_A-B:0355:0449,Bd01_A-B,primary
axiologie,Axiologie,Bd01_A-B:0355:0450,Bd01_A-B,primary
axiologische logik,axiologische Logik,Bd05_Log-N:0032:0010,Bd05_Log-N,comma_inverted
axiom,Axiom,Bd01_A-B:0356:0451,Bd01_A-B,primary
"axiom, multiplikatives","Axiom, multiplikatives",Bd01_A-B:0357:0452,Bd01_A-B,primary
axiomatik,Axiomatik,Bd01_A-B:0358:0453,Bd01_A-B,primary
axiomatische mengenlehre,axiomatische Mengenlehre,Bd05_Log-N:0351:0247,Bd05_Log-N,comma_inverted
axiomatische methode,axiomatische Methode,Bd05_Log-N:0405:0290,Bd05_Log-N,comma_inverted
axiomatische theorie,axiomatische Theorie,Bd08_Th-Z:0050:0021,Bd08_Th-Z,comma_inverted
axiomatisches system,axiomatisches System,Bd07_Re-Te:0652:0560,Bd07_Re-Te,comma_inverted
axiomatisierung,Axiomatisierung,Bd01_A-B:0358:0454,Bd01_A-B,primary
axiomatisierung,Axiomatisierung,Bd07_Re-Te:0652:0560,Bd01_A-B,redirect_alias
axiomenschema,Axiomenschema,Bd01_A-B:0358:0455,Bd01_A-B,primary
axiomenschema,Axiomenschema,Bd07_Re-Te:0652:0560,Bd01_A-B,redirect_alias
axiomensystem,Axiomensystem,Bd01_A-B:0358:0456,Bd01_A-B,primary
axiomensystem,Axiomensystem,Bd07_Re-Te:0652:0560,Bd01_A-B,redirect_alias
"axiomensystem, peanosches","Axiomensystem, Peanosches",Bd01_A-B:0358:0457,Bd01_A-B,primary
"axiomensystem, peanosches","Axiomensystem, Peanosches",Bd06_O-Ra:0155:0132,Bd01_A-B,redirect_alias
ayer,Ayer,Bd01_A-B:0358:0458,Bd01_A-B,primary
aśvaghos.a,Aśvaghos.a,Bd01_A-B:0296:0384,Bd01_A-B,primary
baader,Baader,Bd01_A-B:0360:0459,Bd01_A-B,primary
babbage,Babbage,Bd01_A-B:0361:0460,Bd01_A-B,primary
bachelard,Bachelard,Bd01_A-B:0362:0461,Bd01_A-B,primary
bachia bakya ben joseph ibn pakuda,Bachia (Bakya) Ben Joseph Ibn Pakuda,Bd01_A-B:0363:0462,Bd01_A-B,primary
bachmann,Bachmann,Bd01_A-B:0364:0463,Bd01_A-B,primary
bachofen,Bachofen,Bd01_A-B:0365:0464,Bd01_A-B,primary
bacon,Bacon,Bd01_A-B:0366:0465,Bd01_A-B,primary
bacon,Bacon,Bd01_A-B:0367:0466,Bd01_A-B,primary
badische schule,Badische Schule,Bd01_A-B:0369:0468,Bd01_A-B,primary
badische schule,Badische Schule,Bd05_Log-N:0559:0445,Bd01_A-B,redirect_alias
baer,Baer,Bd01_A-B:0369:0469,Bd01_A-B,primary
bahnsen,Bahnsen,Bd01_A-B:0370:0470,Bd01_A-B,primary
baier,Baier,Bd01_A-B:0370:0471,Bd01_A-B,primary
bain,Bain,Bd01_A-B:0371:0472,Bd01_A-B,primary
bakunin,Bakunin,Bd01_A-B:0372:0473,Bd01_A-B,primary
baliani,Baliani,Bd01_A-B:0373:0474,Bd01_A-B,primary
balmes,Balmes,Bd01_A-B:0374:0475,Bd01_A-B,primary
bar-hillel,Bar-Hillel,Bd01_A-B:0374:0477,Bd01_A-B,primary
barbara,Barbara,Bd01_A-B:0374:0476,Bd01_A-B,primary
barrow,Barrow,Bd01_A-B:0375:0478,Bd01_A-B,primary
barth,Barth,Bd01_A-B:0375:0479,Bd01_A-B,primary
barthes,Barthes,Bd01_A-B:0377:0480,Bd01_A-B,primary
basis,Basis,Bd01_A-B:0379:0481,Bd01_A-B,primary
"basis, okonomische","Basis, ökonomische",Bd01_A-B:0379:0482,Bd01_A-B,primary
basisformel,Basisformel,Bd01_A-B:0379:0483,Bd01_A-B,primary
basisformel,Basisformel,Bd01_A-B:0381:0485,Bd01_A-B,redirect_alias
basishandlung,Basishandlung,Bd01_A-B:0379:0484,Bd01_A-B,primary
basiskonjunktion,Basiskonjunktion,Bd01_A-B:0381:0485,Bd01_A-B,primary
basisproblem,Basisproblem,Bd01_A-B:0381:0486,Bd01_A-B,primary
basisproblem,Basisproblem,Bd01_A-B:0381:0487,Bd01_A-B,redirect_alias
basissatz,Basissatz,Bd01_A-B:0381:0487,Bd01_A-B,primary
basso,Basso,Bd01_A-B:0382:0488,Bd01_A-B,primary
bataille,Bataille,Bd01_A-B:0382:0489,Bd01_A-B,primary
bauch,Bauch,Bd01_A-B:0383:0490,Bd01_A-B,primary
baudrillard,Baudrillard,Bd01_A-B:0383:0491,Bd01_A-B,primary
bauer,Bauer,Bd01_A-B:0385:0492,Bd01_A-B,primary
baum logisch-mathematisch,Baum (logisch-mathematisch),Bd01_A-B:0386:0493,Bd01_A-B,primary
baumgarten,Baumgarten,Bd01_A-B:0388:0494,Bd01_A-B,primary
bayes,Bayes,Bd01_A-B:0390:0495,Bd01_A-B,primary
bayesianismus,Bayesianismus,Bd01_A-B:0391:0496,Bd01_A-B,primary
bayessches theorem,Bayessches Theorem,Bd01_A-B:0394:0497,Bd01_A-B,primary
bayle,Bayle,Bd01_A-B:0396:0498,Bd01_A-B,primary
beauvoir,Beauvoir,Bd01_A-B:0397:0499,Bd01_A-B,primary
becher,Becher,Bd01_A-B:0398:0500,Bd01_A-B,primary
beck,Beck,Bd01_A-B:0399:0501,Bd01_A-B,primary
becker,Becker,Bd01_A-B:0399:0502,Bd01_A-B,primary
beda venerabilis,Beda Venerabilis,Bd01_A-B:0400:0503,Bd01_A-B,primary
bedeutung,Bedeutung,Bd01_A-B:0401:0504,Bd01_A-B,primary
bedeutungspostulat,Bedeutungspostulat,Bd01_A-B:0403:0505,Bd01_A-B,primary
bedeutungspostulat,Bedeutungspostulat,Bd01_A-B:0149:0204,Bd01_A-B,redirect_alias
bedingte definition,bedingte Definition,Bd02_C-F:0157:0175,Bd02_C-F,comma_inverted
bedingung,Bedingung,Bd01_A-B:0403:0506,Bd01_A-B,primary
bedurfnis,Bedürfnis,Bd01_A-B:0404:0507,Bd01_A-B,primary
beeckman,Beeckman,Bd01_A-B:0406:0508,Bd01_A-B,primary
befindlichkeit,Befindlichkeit,Bd01_A-B:0407:0509,Bd01_A-B,primary
begreifen,begreifen,Bd01_A-B:0407:0510,Bd01_A-B,primary
begriff,Begriff,Bd01_A-B:0408:0511,Bd01_A-B,primary
"begriff, einfacher","Begriff, einfacher",Bd01_A-B:0410:0512,Bd01_A-B,primary
"begriff, unendlicher","Begriff, unendlicher",Bd01_A-B:0411:0513,Bd01_A-B,primary
"begriff, vollstandiger","Begriff, vollständiger",Bd01_A-B:0411:0514,Bd01_A-B,primary
"begriffe, identische","Begriffe, identische",Bd01_A-B:0412:0515,Bd01_A-B,primary
